colums,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,SP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EP,,,,,
공사일지일자,엑셀일자,공사일지당일작업내용,요일,공휴일,휴일(쉬는날),감독일지내용,,S+0,predict,S+0,predict,S+1,predict,S+1,predict,S+2,predict,S+2,predict,S+3,predict,S+3,predict,S+3,predict,S+4,predict,S+4,predict,S+4,predict,S+5,predict,S+5,predict,S+5,predict,S+6,predict,S+6,predict,R-A,predict,R-B,predict,R-C,predict,R-D,predict,부체,predict,부체#1,predict,부체#2,predict,부체#3,predict,부체#4,predict,부체#5,predict,부체#6,predict,부체#7,predict,부체#8,predict,부체#9,predict,부체#10,predict,부체#11,predict,시점부,predict,종점부,predict,진입도로,predict,리도210호선,predict,휴게소,predict,분류불능,predict,기타,predict
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20100808,2010-08-08,STA. 1+480 흙깎기 및 상차STA. 0+300~400 노체성토휴게소부지 노체성토STA. 3+760 흙깎기 및 상차,일,,휴일,-휴일작업,,STA. 0+300~400 노체성토휴게소부지 노체성토,"('토공','IC/JC','흙쌓기','노체')",,,STA. 1+480 흙깎기 및 상차,"('토공','본선','흙깎기','흙깎기기타')",,,,,,,STA. 3+760 흙깎기 및 상차,"('토공','본선','흙깎기','흙깎기기타')",,,,,,,,,,,,,START,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,휴게소부지 노체성토,"('토공','IC/JC','흙쌓기','노체')",,,,
20100809,2010-08-09,STA. 1+480 흙깎기 및 상차STA. 0+300~400 노체성토휴게소부지 노체성토STA. 3+760 흙깎기 및 상차휴게소부지 벌목 작업STA. 5+400~500 노체성토,월,,,"09:00 ~ 12:00 5, 6공구 공정추진관련 회의 - 공통 : 안전관리철저,태풍대비 현장배수로정비, 공사사용수, 지하수처리  - 5공구 : 화촌터널 공정추진, 시점부등 토공추진계획, 구조물 추진계획 - 6공구 : 장평2교 추진계획, 장평2터널 시점부 추진계획등  13:00 ~ 16:00 5공구 현장확인 - 홍천휴게소 토공관리상태 - 군업3교 기둥 철근 및 거푸집 조립상태 - 시점부 성토관리상태 - 파형강판 옹벽 철근 및 거푸집 조립상태",,STA. 0+300~400 노체성토휴게소부지 노체성토,"('토공','IC/JC','흙쌓기','노체')",,,STA. 1+480 흙깎기 및 상차,"('토공','본선','흙깎기','흙깎기기타')",,,,,,,STA. 3+760 흙깎기 및 상차휴게소부지 벌목 작업,"('토공','본선','흙깎기','흙깎기기타')",,,,,,,,,,,,,STA. 5+400~500 노체성토,"('토공','IC/JC','흙쌓기','노체')",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,휴게소부지 노체성토 휴게소부지 벌목 작업,"('토공','IC/JC','토공기타','토공기타')",,,,
20100810,2010-08-10,STA. 1+480 흙깎기 및 상차STA. 0+300~400 노체성토STA. 0+100~300 표토제거휴게소부지 노체성토STA. 3+760 흙깎기 및 상차휴게소부지 벌목 작업STA. 5+400~500 노체성토,화,,,11:00 ~ 12:00 5공구 현장 검측 - 군업3교 교각 철근 및 거푸집 조립상태 15:00 ~ 18:00 5공구 홍천휴게소 절토사면 검토관련 실정보고 서류 확인 - 현장 노출암 및 사면안전검토보고서 확인,,STA. 0+300~400 노체성토 STA. 0+100~300 표토제거,"('토공','IC/JC','흙쌓기','노체')",,,STA. 1+480 흙깎기 및 상차,"('토공','본선','흙깎기','흙깎기기타')",,,,,,,STA. 3+760 흙깎기 및 상차휴게소부지 벌목 작업,"('토공','본선','흙깎기','흙깎기기타')",,,,,,,,,,,,,STA. 5+400~500 노체성토,"('토공','IC/JC','흙쌓기','노체')",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,휴게소부지 노체성토 휴게소부지 벌목 작업,"('토공','IC/JC','토공기타','토공기타')",,,,
20100811,2010-08-11,STA. 1+480 흙깎기 및 상차STA. 0+300~400 노체성토,수,,,"09:00 ~ 12:00 5, 6공구 집주호우대비 배수구조물 현장점검 - 가배수로 및 침사지 정비상태 - 주민 인접배수시설 피해방지시설 설치상태 - 수방대비 장비 비치상태등  13:00 ~ 17:00 5, 6공구 안전관련 현장점검 - 타사업단 안전사고관련 가시설 및 주요안전작업 현장확인 점검 - 참석자 : 5, 6공구 안전 및 공사관리자 17:00 ~ 18:00 5공구 휴게소 사면 변경관련 실정보고 서류 검토",,STA. 0+300~400 노체성토,"('토공','IC/JC','흙쌓기','노체')",,,STA. 1+480 흙깎기 및 상차,"('토공','본선','흙깎기','흙깎기기타')",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20100812,2010-08-12,STA. 1+480 암천공 발파 및 상차STA. 0+300~400 노체성토STA. 3+760 흙깎기 및 상차STA. 5+400~500 노체성토휴게소부지 벌목,목,,,"09:00 ~ 12:00 실정보고 서류검토 - 5공구 : 시점부 용수로 및 부체도로 설치관련자료 - 6공구 : 장평1터널 갱부부 변경관련자료 13:00 ~ 15:00 5공구 PAB 설치관련 시공계획 검토  15:00 ~ 17:00 5, 6공구 임목폐기물 처리관련 ER 벤처팀 업무협의 17:00 ~ 18:00 5공구 외삼포교 코핑 철근 및 거푸집 조립상태 확인",,STA. 0+300~400 노체성토,"('토공','IC/JC','흙쌓기','노체')",,,STA. 1+480 암천공 발파 및 상차,"('토공','본선','흙깎기','흙깎기기타')",,,,,,,STA. 3+760 흙깎기 및 상차,"('토공','본선','흙깎기','흙깎기기타')",,,,,,,,,,,START,,STA. 5+400~500 노체성토휴게소부지 벌목,"('토공','IC/JC','흙쌓기','노체')",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,휴게소부지 벌목,"('토공','IC/JC','토공기타','토공기타')",,,,
20100813,2010-08-13,"STA. 1+480 흙깎기, 발파 및 상차STA. 0+100~300 노체성토STA. 5+500~600 법면 흙깎기",금,,,"09:00 ~ 11:00 5,6공구 B/P 및 C/R 설치계획 검토 - 규격 및 장비제원 및 Check list 확인  11:00 ~ 12:00 5, 6공구 무연분묘 개장 관련 현장확인 - 5공구 : 43개소 - 6공구 : 17개소  13:00 ~ 15:00 5, 6공구 무연분묘 개장 관련 현장확인 - 5공구 : 43개소 - 6공구 : 17개소 15:00 ~ 17:00 5추가 용지편입관련 지적공사 현장확인 17:00 ~ 18:00 5공구 시점부 용수로 및 부체도로 설치관련 실정보고 서류 제출",,STA. 0+100~300 노체성토,"('토공','IC/JC','흙쌓기','노체')",,,"STA. 1+480 흙깎기, 발파 및 상차","('토공','본선','흙깎기','흙깎기기타')",,,,,,,,,,,,,,,,,,,STA. 5+500~600 법면 흙깎기,"('토공','본선','흙깎기','흙깎기기타')",END,"토공,본선,흙쌓기,노체",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20100814,2010-08-14,"STA. 1+480 흙깎기, 발파 및 상차STA. 0+100~300 노체성토STA. 3+760 흙깎기STA. 5+020 법면 흙깎기",토,,휴일,-휴일작업,,STA. 0+100~300 노체성토,"('토공','IC/JC','흙쌓기','노체')",,,"STA. 1+480 흙깎기, 발파 및 상차","('토공','본선','흙깎기','흙깎기기타')",,,,,,,STA. 3+760 흙깎기,"('토공','본선','흙깎기','흙깎기기타')",,,,,,,,,,,STA. 5+020 법면 흙깎기,"('토공','본선','흙깎기','흙깎기기타')",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20100815,2010-08-15,STA. 1+480 흙깎기 및 상차STA. 0+100~300 노체성토 바닥정리STA. 3+760 흙깎기STA. 5+020 법면 흙깎기,일,공휴일,휴일,-휴일작업,,STA. 0+100~300 노체성토 바닥정리,"('토공','IC/JC','흙쌓기','노체')",,,STA. 1+480 흙깎기 및 상차,"('토공','본선','흙깎기','흙깎기기타')",,,,,,,STA. 3+760 흙깎기,"('토공','본선','흙깎기','흙깎기기타')",,,,,,,,,,,STA. 5+020 법면 흙깎기,"('토공','본선','흙깎기','흙깎기기타')",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20100816,2010-08-16,STA. 1+480 암깨기 및 법면정리STA. 1+480 본선 발파 부체도로#7 암천공휴게소 부지 법면정리 및 바닥정리STA. 5+020 법면 흙깎기 및 상차,월,,,"09:00 ~ 12:00 5, 6공구 공정추진관련 회의 - 5공구 : 화촌터널 공정추진, 시점부등 토공추진계획, 구조물 추진계획 - 6공구 : 장평2교 추진계획, 장평2터널 시점부 추진계획등  15:30 ~ 18:00 5공구 현장확인 - 배수구조물 시공추진계획 - 시점부 지장물 철거 추진계획 - 시점부 토공관리상태 - 군업3교 코핑 가설계획등",,,,,,STA. 1+480 암깨기 및 법면정리 STA. 1+480 본선 발파 ,"('토공','본선','흙깎기','흙깎기기타')",,,,,,,,,,,,,,,,,,,STA. 5+020 법면 흙깎기 및 상차,"('토공','본선','흙깎기','흙깎기기타')",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,부체도로#7 암천공,"('토공','IC/JC','토공기타','토공기타')",,,,,,,,,,,,,,,,,휴게소 부지 법면정리 및 바닥정리,"('토공','IC/JC','토공기타','토공기타')",,,,
20100817,2010-08-17,STA. 1+480 암깨기 및 법면정리 휴게소 부지 법면정리 및 바닥정리휴게소 부지 벌목 및 임목제거STA. 5+400~500 노체성토 부체도로#7 발파 및 법면정리,화,,,13:00 ~ 15:00 5공구 현장확인 - 시점부 토공정리상태 확인 - 파형강판 시공상태 확인 - 구조물 철근 및 거푸집 조립상태 확인 15:00 ~ 17:00 식생기반제 시공계획 검토 17:00 ~ 18:00 하도급 지급 현황 확인 - 기성현금 지급현황 확인,,,,,,STA. 1+480 암깨기 및 법면정리 ,"('토공','본선','흙깎기','흙깎기기타')",,,,,,,,,,,,,START,,,,,,,,STA. 5+400~500 노체성토 부체도로#7 발파 및 법면정리,"('토공','IC/JC','흙쌓기','노상')",,,,,,,,,,,,,,,,,,,,,,,,,,,,,부체도로#7 발파 및 법면정리,"('토공','IC/JC','토공기타','토공기타')",,,,,,,,,,,,,,,,,휴게소 부지 법면정리 및 바닥정리휴게소 부지 벌목 및 임목제거,"('토공','IC/JC','토공기타','토공기타')",,,,
20100818,2010-08-18,STA. 1+480 흙깎기STA. 0+100 표토제거 및 배수라인 터파기STA. 4+440~480 법면 흙깎기,수,,,"13:00 ~ 16:00 5공구 자율품질경영 협의체 회의 - 회의주제 : 터널 록볼트 시공 - 참석자 : 책임감독, 현장소장외 관련 공사, 품질, 안전담당자 - 회의내용 : 록볼트 시공시 착안사항, 개선사례 및 실패사례등  16:00 ~ 18:00 5공구 무연분묘 처리현황 확인 - 시점부 토공현황 확인 - 구조물 철근 및 거푸집 조립상태 확인 - 화촌터널 종점부 시험발파 준비상태 확인",,STA. 0+100 표토제거 및 배수라인 터파기,"('토공','본선','흙깎기','흙깎기기타')",,,STA. 1+480 흙깎기,"('토공','본선','흙깎기','흙깎기기타')",,,,,,,,,,,,,STA. 4+440~480 법면 흙깎기,"('토공','본선','흙깎기','흙깎기기타')",,,,,,,,,,,START,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20100819,2010-08-19,STA. 1+480 암상차 및 운반STA. 0+100 노체성토 부체도로#7 터파기 및 상차STA. 6+380 노체성토,목,,,"13:00 ~ 15:00 5공구 시험발파 확인 - 위 치 : STA.5+660 암노출부위 - 내 용 : 사전조사,주변영향권분석,시험발파계획,시험발파시행 결과보고(발파진동산정,본발계획,공해저감계획)   15:00 ~ 18:00 5공구 자율품질경영 협의체 회의 - 회의주제 : 터널 강지보공 시공 - 참석자 : 책임감독, 현장소장외 관련 공사, 품질, 안전담당자 - 회의내용 : 강지보공 시공시 착안사항, 개선사례 및 실패사례등",,STA. 0+100 노체성토 ,"('토공','IC/JC','흙쌓기','노체')",,,STA. 1+480 암상차 및 운반,"('토공','IC/JC','토공기타','토공기타')",,,,,,,,,,,,,,,,,,,,,,,,,STA. 6+380 노체성토,"('토공','IC/JC','흙쌓기','노체')",,,,,,,,,,,,,,,,,,,,,,,,,부체도로#7 터파기 및 상차,"('토공','본선','흙깎기','흙깎기기타')",,,,,,,,,,,,,,,,,,,,,,
20100820,2010-08-20,STA. 1+480 흙깎기 및 상차STA. 0+100 노체성토휴게소부지 노체성토STA. 3+780~840 흙깎기 및 상차STA. 5+500~560 법면 깎기,금,,,"13:00 ~ 16:00 5공구 자율품질경영 협의체 회의 - 회의주제 : 터널 숏크리트 생산 및 시공관리 - 참석자 : 책임감독, 현장소장외 관련 공사, 품질, 안전담당자 - 회의내용 : 숏크리트 시공시 착안사항, 개선사례 및 실패사례등 16:00 ~ 18:00 5공구 현장확인 - 시점부 초벌성토구간 - 1+260 박스 시공상태 - 구조물 철근 및 거푸집 조립상태 - 화촌터널 종점부 터널 시공상태등",,STA. 0+100 노체성토휴게소부지 노체성토,"('토공','IC/JC','흙쌓기','노체')",,,STA. 1+480 흙깎기 및 상차,"('토공','본선','흙깎기','흙깎기기타')",,,,,,,STA. 3+780~840 흙깎기 및 상차,"('토공','본선','흙깎기','흙깎기기타')",,,,,,,,,,,STA. 5+500~560 법면 깎기,"('토공','본선','흙깎기','흙깎기기타')",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,휴게소부지 노체성토,"('토공','IC/JC','흙쌓기','노체')",,,,
20100821,2010-08-21,STA. 1+480 흙깎기 및 상차STA. 0+100 노체성토STA. 3+780~840 흙깎기STA. 5+000 절토면 깎기STA. 4+400 절토면 깎기,토,,휴일,-휴일작업,,STA. 0+100 노체성토,"('토공','IC/JC','흙쌓기','노체')",,,STA. 1+480 흙깎기 및 상차,"('토공','본선','흙깎기','흙깎기기타')",,,,,,,STA. 3+780~840 흙깎기,"('토공','본선','흙깎기','흙깎기기타')",,,,,STA. 4+400 절토면 깎기,"('토공','본선','흙깎기','흙깎기기타')",,,,,STA. 5+000 절토면 깎기,"('토공','본선','흙깎기','흙깎기기타')",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20100822,2010-08-22,STA. 1+480 흙깎기 및 상차STA. 0+100 노체성토STA. 3+780~840 흙깎기STA. 5+000 절토면 깎기STA. 4+400 절토면 깎기,일,,휴일,-휴일작업,,STA. 0+100 노체성토,"('토공','IC/JC','흙쌓기','노체')",,,STA. 1+480 흙깎기 및 상차,"('토공','본선','흙깎기','흙깎기기타')",,,,,,,STA. 3+780~840 흙깎기,"('토공','본선','흙깎기','흙깎기기타')",,,,,STA. 4+400 절토면 깎기,"('토공','본선','흙깎기','흙깎기기타')",,,,,STA. 5+000 절토면 깎기,"('토공','본선','흙깎기','흙깎기기타')",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20100823,2010-08-23,STA. 1+480 암깎기 및 상차STA. 0+100 노체성토STA. 3+780~840 흙깎기 및 상차휴게소 부지 노체성토휴게소 부지 벌목STA. 4+400 절토면 깎기STA. 5+600 절토면 깎기,월,,,"10:00 ~ 12:00 5, 6공구 터널 시험발파서류 - 위 치 : 장평2터널 시점 및 화촌터널 종점부 - 내 용 : 사전조사,주변영향권분석,시험발파계획,시험발파시행 결과보고(발파진동산정,본발계획,공해저감계획)   15:00 ~ 16:00 원가절감회의 (사업단 회의실) 16:00 ~ 18:00 5공구 현장점검 - 파형강판 설치 상태 - 시점부 초벌성토 상태",,STA. 0+100 노체성토,"('토공','IC/JC','흙쌓기','노체')",,,STA. 1+480 암깎기 및 상차,"('토공','본선','흙깎기','흙깎기기타')",,,,,,,STA. 3+780~840 흙깎기 및 상차휴게소 부지 노체성토휴게소 부지 벌목,"('토공','본선','흙깎기','흙깎기기타')",,,,,STA. 4+400 절토면 깎기,"('토공','본선','흙깎기','흙깎기기타')",,,,,STA. 5+600 절토면 깎기,"('토공','본선','흙깎기','흙깎기기타')",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,휴게소 부지 노체성토 휴게소 부지 벌목,"('토공','IC/JC','흙쌓기','노상')",,,,
20100824,2010-08-24,STA. 1+480 흙깎기 및 상차STA. 0+100 노체성토부체도로#6 천공부체도로#7 법면 흙깎기,화,,,09:00 ~ 10:00 5공구 화촌터널 종점 시험발파 현장확인10:00 ~ 12:00 5공구 화촌터널 종점 안전기원제 및 시험발파 - 소음 및 진동측정 데이터 확인 16:00 ~ 18:00 약식기성서류 확인 - 5공구 : 2억 - 6공구 : 3억,,STA. 0+100 노체성토,"('토공','IC/JC','흙쌓기','노체')",,,STA. 1+480 흙깎기 및 상차,"('토공','본선','흙깎기','흙깎기기타')",,,,,,,,,,,,,END,"토공,본선,흙깍기,흙깍기기타",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,부체도로#6 천공,"('토공','IC/JC','토공기타','토공기타')",부체도로#7 법면 흙깎기,"('토공','본선','흙깎기','흙깎기기타')",,,,,,,,,,,,,,,,,,,,,,
20100825,2010-08-25,STA. 1+480 흙깎기부체도로#6 암천공STA. 5+500~600 절토면 깎기부체도로#7 흙깎기 및 상차STA. 6+380 노체성토,수,,,"07:00~09:00 5, 6공구 현장확인 - 5공구 : 화촌터널 종점부 및 공사현장 전구간 현장확인 - 6공구 : 장평2터널 시점부 및 공사현장 전구간 현장확인15:00~18:00 5, 6공구 현장확인 - 5공구 : 시점부 토공구간 다짐 시공관리 군업1교 교각 철근 및 거푸집 조립상태 확인 - 6공구 : 장평1터널 시공관리 장평 코핑 거푸집 해체 확인",,,,,,STA. 1+480 흙깎기부체도로#6 암천공,"('토공','본선','흙깎기','흙깎기기타')",,,,,,,,,,,,,,,,,,,STA. 5+500~600 절토면 깎기부체도로#7 흙깎기 및 상차,"('토공','본선','흙깎기','흙깎기기타')",,,,,STA. 6+380 노체성토,"('토공','IC/JC','흙쌓기','노체')",,,,,,,,,,,,,,,,,,,,,,,부체도로#6 암천공,"('토공','IC/JC','토공기타','토공기타')",부체도로#7 흙깎기 및 상차,"('토공','본선','흙깎기','흙깎기기타')",,,,,,,,,,,,,,,,,,,,,,
20100826,2010-08-26,STA. 1+480 법면정리부체도로#6 암천공,목,,,"07:00~09:00 5, 6공구 현장확인 - 5공구 : 화촌터널 종점부 및 공사현장 전구간 현장확인 - 6공구 : 장평2터널 시점부 및 공사현장 전구간 현장확인09:00~13:00 터널 자재 공급원 서류 검토 - 배수공 조립식 측구10:30~12:00 5, 6 공구 실정보고 서류 확인 - 현지여건 실정보고 서류 검토13:00~18:00 5, 6공구 현장확인 - 5공구 : 파형강판 위치 적정성 및 현장 적용성 확인 군업1교 교각 철근 및 거푸집 조립상태 확인 - 6공구 : 시점부 통로암거 기초콘크리트 시공상태 확인 장평 코핑 거푸집 해체 확인",,,,,,STA. 1+480 법면정리부체도로#6 암천공,"('토공','IC/JC','토공기타','토공기타')",,,,,,,,,,,,,,,,,,,,,,,,,END,"토공,본선,흙쌓기,노체",,,,,,,,,,,,,,,,,,,,,부체도로#6 암천공,"('토공','IC/JC','토공기타','토공기타')",,,,,,,,,,,,,,,,,,,,,,,,,,
20100827,2010-08-27,STA. 0+000~100 표토제거 및 배수로 터파기STA. 1+480 법면깎기 및 발파STA. 5+600 절토면 깎기휴게소 부지 토공 정리작업,금,,,"07:00~09:00 5, 6공구 현장확인 - 5공구 : 화촌터널 종점부 및 공사현장 전구간 현장확인 - 6공구 : 장평2터널 시점부 및 공사현장 전구간 현장확인09:00~12:00 5, 6공구 여건보고 서류 검토 13:00~18:00 5, 6공구 현장확인 - 5공구 : 토공, 배수공, 터널공 및 구조물공 검측 및 시공상태 확인 - 6공구 : 토공, 배수공, 터널공 및 구조물공 검측 및 시공상태 확인",,STA. 0+000~100 표토제거 및 배수로 터파기,"('토공','본선','흙깎기','흙깎기기타')",,,STA. 1+480 법면깎기 및 발파,"('토공','본선','흙깎기','흙깎기기타')",,,,,,,,,,,,,,,,,,,STA. 5+600 절토면 깎기,"('토공','본선','흙깎기','흙깎기기타')",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,휴게소 부지 토공 정리작업,"('토공','IC/JC','토공기타','토공기타')",,,,
20100828,2010-08-28,STA. 0+000~100 노체성토STA. 1+480 법면깎기 및 발파휴게소부지 노체성토STA. 3+780~840 흙깎기,토,,휴일,07:00~18:00 터널 및 휴일 작업공종 현장확인,,STA. 0+000~100 노체성토,"('토공','IC/JC','흙쌓기','노체')",,,STA. 1+480 법면깎기 및 발파휴게소부지 노체성토,"('토공','본선','흙깎기','흙깎기기타')",,,,,,,STA. 3+780~840 흙깎기,"('토공','본선','흙깎기','흙깎기기타')",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,휴게소부지 노체성토,"('토공','IC/JC','흙쌓기','노체')",,,,
20100829,2010-08-29,STA. 1+480 법면깎기휴게소부지 노체성토STA. 3+780~840 흙깎기,일,,휴일,07:00~18:00 터널 및 휴일 작업공종 현장확인,,,,,,STA. 1+480 법면깎기휴게소부지 노체성토,"('토공','본선','흙깎기','흙깎기기타')",,,,,,,STA. 3+780~840 흙깎기,"('토공','본선','흙깎기','흙깎기기타')",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,휴게소부지 노체성토,"('토공','IC/JC','흙쌓기','노체')",,,,
20100830,2010-08-30,STA. 1+480 암깨기 및 법면정리STA. 5+000 절토면 깎기,월,,,"07:00~09:00 5, 6공구 현장확인 - 5공구 : 화촌터널 종점부 및 공사현장 전구간 현장확인 - 6공구 : 장평2터널 시점부 및 공사현장 전구간 현장확인09:00~10:00 5공구 파형강판 시공 및 착안사항 확인 - 기초지지대 설치 - 벽체 누수제거 시설 설치 확인10:30~12:00 5, 6 공구 실정보고 서류 확인 - 이건정씨 농로 피해에 따른 배수시설 검토 - 임도 연결도로 포장 검토 - 장대터널 공동구 철근 개선 검토15:00~18:00 5, 6공구 현장확인 - 5공구 : 파형강판 위치 적정성 및 현장 적용성 확인 군업1교 교각 철근 및 거푸집 조립상태 확인 - 6공구 : 시점부 통로암거 기초콘크리트 시공상태 확인 장평 코핑 거푸집 해체 확인",,,,,,STA. 1+480 암깨기 및 법면정리,"('토공','본선','흙깎기','흙깎기기타')",,,,,,,,,,,,,,,,,,,STA. 5+000 절토면 깎기,"('토공','본선','흙깎기','흙깎기기타')",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20100831,2010-08-31,STA. 1+480 암깨기 및 법면정리STA. 0+000~100 노체성토휴게소부지 벌목 및 노체성토STA. 5+000 절토면 깎기 및 상차,화,,,"07:00~09:00 5, 6공구 현장확인 - 5공구 : 화촌터널 종점부 및 공사현장 전구간 현장확인 - 6공구 : 장평2터널 시점부 및 공사현장 전구간 현장확인09:00~10:00 5공구 파형강판 시공 및 착안사항 확인 - 기초지지대 설치 - 벽체 누수제거 시설 설치 확인10:00~12:00 화촌터널 터널 보조지보 시공상태 확인 - 락볼트 및 숏크리트 시공상태 확인 - 막장면 절리상태 확인",,STA. 0+000~100 노체성토휴게소부지 벌목 및 노체성토,"('토공','IC/JC','흙쌓기','노체')",,,STA. 1+480 암깨기 및 법면정리,"('토공','본선','흙깎기','흙깎기기타')",,,,,,,,,,,,,,,,,,,STA. 5+000 절토면 깎기 및 상차,"('토공','본선','흙깎기','흙깎기기타')",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,휴게소부지 벌목 및 노체성토,"('토공','IC/JC','흙쌓기','흙쌓기기타')",,,,
20100901,2010-09-01,"STA. 1+480 천공 및 발파, 법면정리STA. 0+000~100 노체성토휴게소부지 벌목STA. 5+000 절토면 깎기STA. 5+600~700 절토면 깎기",수,,,"07:00~09:00 5, 6공구 태풍(곤파스) 대비 현장확인 - 5공구 : 화촌터널 종점부 및 공사현장 전구간(절취사면 및 성토사면) 비 피해대시 시설 확인 - 6공구 : 장평2터널 시점부 및 공사현장 전구간(절취사면 및 성토사면) 비 피해대시 시설 확인09:00~10:00 수방대비 비축자재 및 장비 현황 확인 - 5, 6공구 비축자재 양호10:00~12:00 화촌터널 터널 보조지보 시공상태 확인 - 락볼트 및 숏크리트 시공상태 확인 - 막장면 절리상태 확인",,STA. 0+000~100 노체성토휴게소부지 벌목,"('토공','IC/JC','흙쌓기','흙쌓기기타')",,,"STA. 1+480 천공 및 발파, 법면정리","('토공','지선/부체도로','흙깎기','노상')",,,,,,,,,,,,,,,,,,,STA. 5+000 절토면 깎기 STA. 5+600~700 절토면 깎기,"('토공','본선','흙깎기','흙깎기기타')",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,휴게소부지 벌목,"('토공','IC/JC','토공기타','토공기타')",,,,
20100902,2010-09-02,"STA. 1+480 암깨기 및 법면정리, 상차",목,,,"07:00~09:00 5, 6공구 현장확인 - 5공구 : 화촌터널 종점부 및 공사현장 전구간 현장확인 - 6공구 : 장평2터널 시점부 및 공사현장 전구간 현장확인10:00~12:00 5공구 PAB 추진계획 검토 - PAB 시공계획서 및 예정공정표 확인 - 제작장 확인13:00~15:00 5, 6공구 B/P 및 C/R장 설치 확인 - 구조물 용접시 안전관리 준수사항 확인 - 제작장 주변 정리상태 확인15:00~18:00 화촌터널 터널 계측관련 회의 - 참석자 : 계측관련 담당 이사 - 정밀계측 및 일상계측 시공관리방법 및 계측결과 확인 ",,,,,,"STA. 1+480 암깨기 및 법면정리, 상차","('토공','본선','흙깎기','흙깎기기타')",,,,,,,,,,,,,,,,,,,,,START,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20100903,2010-09-03,STA. 1+480 흙깎기 및 상차STA. 0+000~200 노체성토STA. 5+000 절토면 깎기 및 상차STA. 5+600~700 절토면 깎기STA. 5+400~500 노체성토,금,,,"07:00~09:00 5, 6공구 현장확인 - 5공구 : 화촌터널 종점부 및 공사현장 전구간 현장확인 - 6공구 : 장평2터널 시점부 및 공사현장 전구간 현장확인14:00~17:00 5, 6공구 현장점검 - 6공구 : 시점부 통로암거 시공상태 확인, 구조물 시공상태 및 터널 시공상태 확인 - 5공구 : 파형강판 조립상태 및 시점부 토공상태, 화촌터널 종점부 굴진 및 지보공 설치확인17:00~18:00 군업1터널 시점부 갱구부 현장측량 결과 확인",,STA. 0+000~200 노체성토,"('토공','IC/JC','흙쌓기','노체')",,,STA. 1+480 흙깎기 및 상차,"('토공','본선','흙깎기','흙깎기기타')",,,,,,,,,,,,,,,,,,,STA. 5+000 절토면 깎기 및 상차 STA. 5+600~700 절토면 깎기 STA. 5+400~500 노체성토,"('토공','본선','흙깎기','흙깎기기타')",STA. 5+000 절토면 깎기 및 상차 STA. 5+600~700 절토면 깎기 STA. 5+400~500 노체성토,"('토공','본선','흙깎기','흙깎기기타')",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
